Base Cake,Truffle Type,Primary Flavor,Secondary Flavor,Color Group,Customer,Date,KG,EBITDA/KG
Tiramisu,Chocolate Outer,Chocolate,Pear,Amethyst,Zebrabar,10/2020,13867.125,0.0360411309131837
Tiramisu,Chocolate Outer,Chocolate,Rock and Rye,Teal,Slugworth,10/2020,64.01384083044982,0.5846612418826186
Tiramisu,Chocolate Outer,Doughnut,Egg Nog,Amethyst,Perk-a-Cola,10/2020,8608.709677419354,0.20293707088036955
Tiramisu,Chocolate Outer,Doughnut,Egg Nog,Teal,Zebrabar,10/2020,7892.142857142857,0.23417331384307358
Tiramisu,Chocolate Outer,Doughnut,Ginger Beer,Amethyst,Fickelgruber,10/2020,4057.832278481013,0.41893469776452785
Tiramisu,Chocolate Outer,Doughnut,Ginger Beer,Teal,Fickelgruber,10/2020,356.66666666666674,0.46649045223700636
Tiramisu,Chocolate Outer,Doughnut,Pear,Amethyst,Fickelgruber,10/2020,38128.80258899677,0.6524057179012308
Tiramisu,Chocolate Outer,Doughnut,Pear,Burgundy,Zebrabar,10/2020,108.64285714285714,0.7102635490228687
Tiramisu,Chocolate Outer,Doughnut,Pear,Teal,Zebrabar,10/2020,3517.933333333333,0.6773787086263441
Tiramisu,Chocolate Outer,Doughnut,Rock and Rye,Amethyst,Slugworth,10/2020,10146.898432174508,1.0643321195178792
Tiramisu,Chocolate Outer,Doughnut,Rock and Rye,Burgundy,Zebrabar,10/2020,1271.904761904762,0.5923944889005199
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,Slugworth,11/2020,40735.10802469136,0.29590868737577924
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,Slugworth,11/2020,466477.57812500006,0.34492551974615093
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,Perk-a-Cola,11/2020,51795.97953216374,0.10781225210025419
Butter,Candy Outer,Ginger Lime,Banana,White,Fickelgruber,11/2020,13671.296296296296,0.11536573263451257
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,Fickelgruber,11/2020,12274.009146341465,0.2131859261071277
Butter,Candy Outer,Ginger Lime,Rum,Burgundy,Fickelgruber,11/2020,371.2903225806451,0.12962659465568513
Butter,Candy Outer,Ginger Lime,Tutti Frutti,Amethyst,Slugworth,11/2020,12317.397660818711,0.4155269613104252
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,Zebrabar,11/2020,119015.43674698795,0.12329460677451902
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,Slugworth,11/2020,47142.928571428565,0.14505929416899413
Butter,Candy Outer,Pear,Whipped Cream,White,Zebrabar,11/2020,936.2804878048779,0.1814115564436973
Butter,Candy Outer,Pink Lemonade,Banana,Amethyst,Dandy's Candies,11/2020,2729.705056179775,0.10656168405798801
Butter,Candy Outer,Raspberry Ginger Ale,Banana,Amethyst,Slugworth,11/2020,16918.132716049382,0.12062682570694809
Butter,Candy Outer,Raspberry Ginger Ale,Vanilla,Amethyst,Slugworth,11/2020,64983.421383647816,0.21953896786887023
Butter,Candy Outer,Raspberry Ginger Ale,Vanilla,Burgundy,Slugworth,11/2020,117.22222222222223,0.31603472035723673
Butter,Candy Outer,Sassafras,Apricot,Amethyst,Fickelgruber,11/2020,74.78571428571429,0.09723656011985271
Butter,Candy Outer,Spice,Passion Fruit,Amethyst,Fickelgruber,11/2020,5456.578050443081,0.18326140936432023
Butter,Candy Outer,Spice,Passion Fruit,White,Zebrabar,11/2020,2010.9477124183009,0.1472286608937435
Butter,Candy Outer,Spice,Whipped Cream,Amethyst,Zebrabar,11/2020,93302.72435897436,0.15794660216212475
Butter,Candy Outer,Spice,Whipped Cream,Burgundy,Slugworth,11/2020,42.48417721518987,0.38371203718611935
Butter,Candy Outer,Spice,Whipped Cream,White,Zebrabar,11/2020,3665.8097686375318,0.1360316557642529
Butter,Candy Outer,Wild Cherry Cream,Apricot,Amethyst,Fickelgruber,11/2020,207.39062500000003,0.03752149050249973
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,Zebrabar,11/2020,140637.14285714287,0.019776866833531397
Butter,Chocolate Outer,Cream Soda,Peppermint,Burgundy,Dandy's Candies,11/2020,3798.9285714285716,0.030607343507895936
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,Fickelgruber,11/2020,90677.41228070176,-0.10144593578204333
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,Dandy's Candies,11/2020,23123.5,0.1414573456103833
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Black,Zebrabar,11/2020,109.66666666666669,0.048979992447285105
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Burgundy,Perk-a-Cola,11/2020,538.8571428571429,0.13590820570330756
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,Slugworth,11/2020,9076.930817610064,0.029576548360517964
Butter,Chocolate Outer,Kettle Corn,Black Cherry,White,Fickelgruber,11/2020,3569.0359477124184,0.1345967917806854
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,Dandy's Candies,11/2020,45601.615168539334,-0.24503156019828604
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,Perk-a-Cola,11/2020,79091.23475609756,0.09098001590250278
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Burgundy,Perk-a-Cola,11/2020,1432.2712418300653,-0.028046542317210477
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,Fickelgruber,11/2020,15110.75,0.0046095600934263695
Butter,Chocolate Outer,Plum,Black Cherry,Opal,Fickelgruber,11/2020,15244.632812500002,0.04763916468352683
Butter,Chocolate Outer,Plum,Black Cherry,White,Perk-a-Cola,11/2020,20527.75432525952,0.09713432805028137
Butter,Chocolate Outer,Plum,Mango,Black,Slugworth,11/2020,3578.592162554427,0.06718382524261834
Butter,Jelly Filled,Orange,Cucumber,Amethyst,Slugworth,11/2020,21438.1875,-0.014599463079097291
Butter,Jelly Filled,Orange,Cucumber,Burgundy,Dandy's Candies,11/2020,15617.489114658929,-0.05391889145369688
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Citrine,Slugworth,11/2020,329.7142857142857,0.31618931146720325
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Rose,Perk-a-Cola,11/2020,26081.56401384083,0.4738810518679317
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Slate,Perk-a-Cola,11/2020,818.1891025641024,0.4432363786179031
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Teal,Zebrabar,11/2020,2185.3410740203194,0.4053324003101962
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,White,Perk-a-Cola,11/2020,1702.1929824561405,0.6336277070773387
Cheese,Chocolate Outer,Lemon,Egg Nog,Rose,Slugworth,11/2020,663176.1973875181,0.4201258283666464
Cheese,Chocolate Outer,Lemon,Egg Nog,Teal,Dandy's Candies,11/2020,678.7183544303797,0.495828739344082
Chiffon,Chocolate Outer,Acai Berry,Egg Nog,Teal,Zebrabar,11/2020,1868.867924528302,0.032341268769465005
Chiffon,Chocolate Outer,Acai Berry,Egg Nog,White,Slugworth,11/2020,1347.0,-0.07956617414349833
Chiffon,Chocolate Outer,Apricot,Egg Nog,White,Dandy's Candies,11/2020,86.24595469255665,0.39658831199548406
Chiffon,Chocolate Outer,Birch Beer,Egg Nog,White,Slugworth,11/2020,181.55526992287918,0.18566015570193306
Chiffon,Chocolate Outer,Cherry Cream Spice,Egg Nog,White,Perk-a-Cola,11/2020,10245.87593728698,-0.0961954555792642
Chiffon,Chocolate Outer,Creme de Menthe,Egg Nog,White,Zebrabar,11/2020,31412.04644412192,0.45138202700432933
Chiffon,Chocolate Outer,Fruit Punch,Egg Nog,White,Perk-a-Cola,11/2020,1968.8904494382025,0.15965924462027953
Chiffon,Chocolate Outer,Ginger Ale,Egg Nog,Black,Zebrabar,11/2020,85.32258064516128,0.15314339053537207
Chiffon,Chocolate Outer,Ginger Ale,Egg Nog,White,Fickelgruber,11/2020,14626.074074074077,0.13633204942726218
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,Black,Slugworth,11/2020,11791.8,0.07467921905418326
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,Opal,Fickelgruber,11/2020,13504.20634920635,0.35169928860691496
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,White,Perk-a-Cola,11/2020,83347.75862068968,0.40294399817467136
Chiffon,Chocolate Outer,Grand Mariner,Pear,White,Slugworth,11/2020,579.0625,0.21148542644667406
Chiffon,Chocolate Outer,Grand Mariner,Rock and Rye,Opal,Slugworth,11/2020,8173.714285714284,0.31097880576459624
Chiffon,Chocolate Outer,Grand Mariner,Rock and Rye,White,Dandy's Candies,11/2020,471.91011235955057,0.1259088158851765
Chiffon,Chocolate Outer,Orange Brandy,Egg Nog,Teal,Dandy's Candies,11/2020,1630.1966292134832,0.12844669900011715
Chiffon,Chocolate Outer,Pecan,Egg Nog,White,Perk-a-Cola,11/2020,5872.384615384615,0.22149261993621783
Chiffon,Chocolate Outer,Plum,Egg Nog,Black,Fickelgruber,11/2020,2854.854368932039,0.33813207428934094
Chiffon,Chocolate Outer,Plum,Egg Nog,Opal,Perk-a-Cola,11/2020,1180.5379746835442,-0.13052819832576898
Chiffon,Chocolate Outer,Toasted Coconut,Egg Nog,Black,Perk-a-Cola,11/2020,176.36477987421384,-0.1349260908664287
Chiffon,Chocolate Outer,Toasted Coconut,Egg Nog,White,Fickelgruber,11/2020,30698.857142857138,-0.007033140413642173
Chiffon,Chocolate Outer,Watermelon,Egg Nog,Opal,Perk-a-Cola,11/2020,2637.8993710691825,0.14418372561523796
Chiffon,Chocolate Outer,Watermelon,Egg Nog,White,Slugworth,11/2020,114208.8534107402,-0.031563879017004824
Chiffon,Chocolate Outer,Wintergreen,Egg Nog,White,Zebrabar,11/2020,18557.572327044025,0.18478008095844664
Pound,Candy Outer,Vanilla,Tangerine,Black,Zebrabar,11/2020,712.4603174603176,0.2651345209423847
Pound,Candy Outer,Vanilla,Tangerine,Opal,Fickelgruber,11/2020,2499.2017416545723,0.2421792233523739
Pound,Candy Outer,Vanilla,Tangerine,White,Fickelgruber,11/2020,5712.3367198838905,0.4344107652581813
Pound,Chocolate Outer,Bavarian Cream,Apple,Tiffany,Dandy's Candies,11/2020,4463.780120481927,0.4051062007285876
Pound,Chocolate Outer,Bavarian Cream,Black Currant,Tiffany,Dandy's Candies,11/2020,14.663461538461537,0.3098009667881911
Pound,Chocolate Outer,Bavarian Cream,Kiwi,Tiffany,Perk-a-Cola,11/2020,2540.0,0.0937427608999005
Pound,Chocolate Outer,Bavarian Cream,Lemon,Tiffany,Zebrabar,11/2020,5071.7861635220115,-0.12477534952331512
Pound,Chocolate Outer,Bavarian Cream,Tangerine,Tiffany,Fickelgruber,11/2020,220.55016181229772,0.4634104181977725
Pound,Chocolate Outer,Black Licorice,Egg Nog,Opal,Perk-a-Cola,11/2020,3786.966463414634,0.4859582390548864
Pound,Chocolate Outer,Black Licorice,Egg Nog,White,Slugworth,11/2020,1529.7752808988766,0.2997769466209984
Pound,Chocolate Outer,Caramel Cream,Apple,Opal,Fickelgruber,11/2020,773.5849056603773,0.21573809829764745
Pound,Chocolate Outer,Caramel Cream,Apple,White,Slugworth,11/2020,579.7777777777778,0.22888100958746269
Pound,Chocolate Outer,Caramel Cream,Black Currant,Opal,Perk-a-Cola,11/2020,13121.345911949686,0.4337929810359695
Pound,Chocolate Outer,Caramel Cream,Black Currant,White,Dandy's Candies,11/2020,188.7692307692308,0.33577663478575426
Pound,Chocolate Outer,Caramel Cream,Kiwi,Black,Zebrabar,11/2020,102.64285714285714,0.24533143545578756
Pound,Chocolate Outer,Caramel Cream,Kiwi,Opal,Perk-a-Cola,11/2020,1254.4444444444443,0.33091921839582544
Pound,Chocolate Outer,Caramel Cream,Kiwi,White,Fickelgruber,11/2020,2647.5,0.35857030168483184
Pound,Chocolate Outer,Caramel Cream,Lemon,Black,Dandy's Candies,11/2020,440.859375,0.11791354128760881
Pound,Chocolate Outer,Caramel Cream,Lemon,Opal,Dandy's Candies,11/2020,2002.1844660194174,0.395184003030132
Pound,Chocolate Outer,Caramel Cream,Lemon,White,Dandy's Candies,11/2020,12691.209677419352,0.35083240147165207
Pound,Chocolate Outer,Cheesecake,Egg Nog,Black,Fickelgruber,11/2020,2566.693548387097,0.3633031641249391
Pound,Chocolate Outer,Cheesecake,Egg Nog,Opal,Fickelgruber,11/2020,253848.9090909091,0.1984773414851555
Pound,Chocolate Outer,Cheesecake,Egg Nog,Tiffany,Zebrabar,11/2020,21601.383647798746,0.27272467200366063
Pound,Chocolate Outer,Cheesecake,Egg Nog,White,Zebrabar,11/2020,193984.2734375,0.18233139519768266
Pound,Chocolate Outer,Cheesecake,Hazelnut,Tiffany,Perk-a-Cola,11/2020,1236.25,0.28103009480340324
Pound,Chocolate Outer,Cherry Cola,Egg Nog,Opal,Zebrabar,11/2020,1677.5078125000002,0.18886829261914162
Pound,Chocolate Outer,Cherry Cola,Egg Nog,White,Dandy's Candies,11/2020,9060.337370242214,0.4733552913481043
Pound,Chocolate Outer,Coffee,Egg Nog,Opal,Zebrabar,11/2020,6432.321799307958,0.4220421701002036
Pound,Chocolate Outer,Coffee,Egg Nog,White,Dandy's Candies,11/2020,50574.625,0.07795238791487641
Pound,Chocolate Outer,Irish Cream,Egg Nog,Opal,Fickelgruber,11/2020,6984.389273356402,0.1644861009995896
Pound,Chocolate Outer,Irish Cream,Egg Nog,White,Fickelgruber,11/2020,6965.361445783133,0.166937999407432
Pound,Chocolate Outer,Lemon Custard,Egg Nog,Opal,Zebrabar,11/2020,2611.25,0.0849785084387227
Pound,Chocolate Outer,Lemon Custard,Egg Nog,White,Dandy's Candies,11/2020,2231.547169811321,0.14992155767031426
Pound,Chocolate Outer,Mango,Butter Rum,Tiffany,Slugworth,11/2020,9304.668674698794,0.13242363385964145
Pound,Chocolate Outer,Mango,Egg Nog,Black,Slugworth,11/2020,314.32038834951464,0.1330271097027825
Pound,Chocolate Outer,Mango,Egg Nog,Opal,Dandy's Candies,11/2020,2054.328561690525,0.13621586458137
Pound,Chocolate Outer,Mango,Egg Nog,White,Zebrabar,11/2020,18613.222222222223,0.16369434369919938
Pound,Chocolate Outer,Mango,Fuzzy Navel,Black,Slugworth,11/2020,131.55526992287918,0.3499918390014245
Pound,Chocolate Outer,Mango,Fuzzy Navel,Opal,Dandy's Candies,11/2020,1005.4545454545455,0.371532753023484
Pound,Chocolate Outer,Mango,Fuzzy Navel,White,Dandy's Candies,11/2020,803.1896551724138,0.19894068740784795
Pound,Chocolate Outer,Mango,Mojito,Black,Zebrabar,11/2020,36.37096774193548,0.20734443714929995
Pound,Chocolate Outer,Mango,Mojito,Olive,Dandy's Candies,11/2020,103.3653846153846,0.43345348267111383
Pound,Chocolate Outer,Mango,Mojito,Opal,Zebrabar,11/2020,345.6428571428572,0.22785145607814447
Pound,Chocolate Outer,Mango,Mojito,White,Perk-a-Cola,11/2020,191.11111111111111,0.180641484964843
Pound,Chocolate Outer,Sour,Butter Rum,Tiffany,Zebrabar,11/2020,117.49826989619378,0.15266386715572355
Pound,Chocolate Outer,Sour,Egg Nog,Black,Slugworth,11/2020,777.0363321799307,0.7165958731928668
Pound,Chocolate Outer,Sour,Egg Nog,Opal,Slugworth,11/2020,5038.387096774193,0.45050931834528457
Pound,Chocolate Outer,Sour,Egg Nog,White,Zebrabar,11/2020,10736.622807017544,0.12070704352926721
Sponge,Chocolate Outer,Amaretto,Egg Nog,Olive,Perk-a-Cola,11/2020,19129.33333333333,0.9212841823291573
Sponge,Chocolate Outer,Blueberry,Egg Nog,Olive,Perk-a-Cola,11/2020,19569.69230769231,0.7145767898896969
Sponge,Chocolate Outer,Blueberry,Egg Nog,Opal,Slugworth,11/2020,11.175616835994196,0.706547946176517
Sponge,Chocolate Outer,Butter Milk,Egg Nog,Opal,Perk-a-Cola,11/2020,41871.69230769231,0.5114661891347324
Sponge,Chocolate Outer,Chocolate Mint,Egg Nog,Opal,Dandy's Candies,11/2020,1901.1290322580646,0.6467920332692899
Sponge,Chocolate Outer,Coconut,Egg Nog,Opal,Fickelgruber,11/2020,8250.491573033707,0.7012765994056859
Sponge,Chocolate Outer,Dill Pickle,Egg Nog,Olive,Dandy's Candies,11/2020,40608.41346153846,0.6379385081408193
Sponge,Chocolate Outer,Dill Pickle,Egg Nog,Opal,Slugworth,11/2020,150.36549707602342,0.37486145557273065
Sponge,Chocolate Outer,Gingersnap,Egg Nog,Olive,Perk-a-Cola,11/2020,39307.041139240515,0.670766547207904
Sponge,Chocolate Outer,Gingersnap,Egg Nog,Opal,Zebrabar,11/2020,20.098039215686274,0.6315919688484327
Tiramisu,Chocolate Outer,Chocolate,Egg Nog,Amethyst,Fickelgruber,11/2020,3272.80163599182,0.5034706934433562
Tiramisu,Chocolate Outer,Chocolate,Pear,Amethyst,Zebrabar,11/2020,11555.9375,0.19563407122184398
Tiramisu,Chocolate Outer,Chocolate,Rock and Rye,Teal,Slugworth,11/2020,120.98615916955015,0.17312943870893624
Tiramisu,Chocolate Outer,Doughnut,Egg Nog,Amethyst,Perk-a-Cola,11/2020,8608.709677419354,0.35297930169174774
Tiramisu,Chocolate Outer,Doughnut,Egg Nog,Teal,Zebrabar,11/2020,7892.142857142857,0.35522799104799896
Tiramisu,Chocolate Outer,Doughnut,Ginger Beer,Amethyst,Fickelgruber,11/2020,4057.832278481013,0.7495992799144912
Tiramisu,Chocolate Outer,Doughnut,Ginger Beer,Teal,Fickelgruber,11/2020,428.0,0.38638602629927477
Tiramisu,Chocolate Outer,Doughnut,Pear,Amethyst,Fickelgruber,11/2020,38128.80258899677,0.6791516666070927
Tiramisu,Chocolate Outer,Doughnut,Pear,Burgundy,Zebrabar,11/2020,108.64285714285714,0.5559679281393759
Tiramisu,Chocolate Outer,Doughnut,Pear,Teal,Zebrabar,11/2020,3517.933333333333,0.780472732785563
Tiramisu,Chocolate Outer,Doughnut,Rock and Rye,Amethyst,Slugworth,11/2020,10146.898432174508,0.392424984098673
Tiramisu,Chocolate Outer,Doughnut,Rock and Rye,Burgundy,Zebrabar,11/2020,1271.904761904762,0.27114476372390045
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,Slugworth,12/2020,40735.10802469136,0.279919933134113
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,Slugworth,12/2020,299024.08854166674,0.23191918628430552
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,Perk-a-Cola,12/2020,51795.97953216374,0.11280118167256392
Butter,Candy Outer,Ginger Lime,Banana,White,Fickelgruber,12/2020,13671.296296296296,0.11370453166506081
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,Fickelgruber,12/2020,12274.009146341465,0.42635667075091155
Butter,Candy Outer,Ginger Lime,Rum,Burgundy,Fickelgruber,12/2020,371.2903225806451,0.19042824369831501
Butter,Candy Outer,Ginger Lime,Tutti Frutti,Amethyst,Slugworth,12/2020,12317.397660818711,0.1104968718530818
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,Zebrabar,12/2020,119015.43674698795,0.3316992937929657
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,Slugworth,12/2020,47142.928571428565,0.1364436989027902
Butter,Candy Outer,Pear,Whipped Cream,White,Zebrabar,12/2020,936.2804878048779,0.19711926418078968
Butter,Candy Outer,Pink Lemonade,Banana,Amethyst,Dandy's Candies,12/2020,2729.705056179775,-0.005576946839862054
Butter,Candy Outer,Raspberry Ginger Ale,Banana,Amethyst,Slugworth,12/2020,16918.132716049382,0.11127032511535823
Butter,Candy Outer,Raspberry Ginger Ale,Vanilla,Amethyst,Slugworth,12/2020,58020.911949685535,0.46151664792379943
Butter,Candy Outer,Raspberry Ginger Ale,Vanilla,Burgundy,Slugworth,12/2020,117.22222222222223,0.26863098172113453
Butter,Candy Outer,Sassafras,Apricot,Amethyst,Fickelgruber,12/2020,74.78571428571429,0.10077494531145595
Butter,Candy Outer,Spice,Passion Fruit,Amethyst,Fickelgruber,12/2020,5456.578050443081,0.14143867153104617
Butter,Candy Outer,Spice,Passion Fruit,White,Zebrabar,12/2020,2010.9477124183009,0.3971979237585363
Butter,Candy Outer,Spice,Whipped Cream,Amethyst,Zebrabar,12/2020,93302.72435897436,0.19200963996820647
Butter,Candy Outer,Spice,Whipped Cream,Burgundy,Slugworth,12/2020,42.48417721518987,0.1348738034464109
Butter,Candy Outer,Spice,Whipped Cream,White,Zebrabar,12/2020,3665.8097686375318,0.22013479977053962
Butter,Candy Outer,Wild Cherry Cream,Apricot,Amethyst,Fickelgruber,12/2020,132.94270833333334,0.11157214156732737
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,Zebrabar,12/2020,140637.14285714287,0.02046692133167847
Butter,Chocolate Outer,Cream Soda,Peppermint,Burgundy,Dandy's Candies,12/2020,3798.9285714285716,0.2219703504829176
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,Fickelgruber,12/2020,90677.41228070176,-0.11308861104334791
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,Dandy's Candies,12/2020,23123.5,0.23964500917942738
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Black,Zebrabar,12/2020,54.83333333333334,0.27042495194255106
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Burgundy,Perk-a-Cola,12/2020,538.8571428571429,0.2652504700302291
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,Slugworth,12/2020,8104.40251572327,0.07791452649615323
Butter,Chocolate Outer,Kettle Corn,Black Cherry,White,Fickelgruber,12/2020,3569.0359477124184,0.0040939457764085155
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,Dandy's Candies,12/2020,45601.615168539334,-0.27850270032480573
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,Perk-a-Cola,12/2020,79091.23475609756,-0.01886475883099978
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Burgundy,Perk-a-Cola,12/2020,1432.2712418300653,-0.08115081069588387
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,Fickelgruber,12/2020,15110.75,0.20579759885410503
Butter,Chocolate Outer,Plum,Black Cherry,Opal,Fickelgruber,12/2020,9772.200520833334,0.15827876216234937
Butter,Chocolate Outer,Plum,Black Cherry,White,Perk-a-Cola,12/2020,10861.245674740483,-0.15927459881235584
Butter,Chocolate Outer,Plum,Mango,Black,Slugworth,12/2020,3578.592162554427,0.4313281976629905
Butter,Jelly Filled,Orange,Cucumber,Amethyst,Slugworth,12/2020,21438.1875,0.10509724142305818
Butter,Jelly Filled,Orange,Cucumber,Burgundy,Dandy's Candies,12/2020,15617.489114658929,0.18506989916160507
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Citrine,Slugworth,12/2020,329.7142857142857,0.499206707053092
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Rose,Perk-a-Cola,12/2020,13799.769319492505,0.41526694736614195
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Slate,Perk-a-Cola,12/2020,818.1891025641024,0.45875867183058056
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,Teal,Zebrabar,12/2020,2185.3410740203194,0.4396057614686652
Cheese,Chocolate Outer,Butter Toffee,Egg Nog,White,Perk-a-Cola,12/2020,1702.1929824561405,0.8012928168875244
Cheese,Chocolate Outer,Lemon,Egg Nog,Rose,Slugworth,12/2020,663176.1973875181,0.2756818411938309
Cheese,Chocolate Outer,Lemon,Egg Nog,Teal,Dandy's Candies,12/2020,678.7183544303797,0.15913550874438598
Chiffon,Chocolate Outer,Acai Berry,Egg Nog,Teal,Zebrabar,12/2020,1868.867924528302,0.09374954030755434
Chiffon,Chocolate Outer,Acai Berry,Egg Nog,White,Slugworth,12/2020,1347.0,0.07578050859079409
Chiffon,Chocolate Outer,Apricot,Egg Nog,White,Dandy's Candies,12/2020,86.24595469255665,0.12821540157053635
Chiffon,Chocolate Outer,Birch Beer,Egg Nog,White,Slugworth,12/2020,181.55526992287918,0.11781906406003907
Chiffon,Chocolate Outer,Cherry Cream Spice,Egg Nog,White,Perk-a-Cola,12/2020,10245.87593728698,0.012225777961216362
Chiffon,Chocolate Outer,Creme de Menthe,Egg Nog,White,Zebrabar,12/2020,31412.04644412192,0.07529014885080182
Chiffon,Chocolate Outer,Fruit Punch,Egg Nog,White,Perk-a-Cola,12/2020,1968.8904494382025,0.15475728113606463
Chiffon,Chocolate Outer,Ginger Ale,Egg Nog,Black,Zebrabar,12/2020,85.32258064516128,0.11925708905809548
Chiffon,Chocolate Outer,Ginger Ale,Egg Nog,White,Fickelgruber,12/2020,14626.074074074077,0.2727824312626184
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,Black,Slugworth,12/2020,11791.8,0.15279698380636358
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,Opal,Fickelgruber,12/2020,13504.20634920635,0.304144687135225
Chiffon,Chocolate Outer,Grand Mariner,Egg Nog,White,Perk-a-Cola,12/2020,63142.241379310355,0.07293701474800228
Chiffon,Chocolate Outer,Grand Mariner,Pear,White,Slugworth,12/2020,579.0625,0.2389162697028942
Chiffon,Chocolate Outer,Grand Mariner,Rock and Rye,Opal,Slugworth,12/2020,8173.714285714284,0.1602067371396449
Chiffon,Chocolate Outer,Grand Mariner,Rock and Rye,White,Dandy's Candies,12/2020,471.91011235955057,0.03404957875844645
Chiffon,Chocolate Outer,Orange Brandy,Egg Nog,Teal,Dandy's Candies,12/2020,1630.1966292134832,0.23040548934791927
Chiffon,Chocolate Outer,Pecan,Egg Nog,White,Perk-a-Cola,12/2020,5872.384615384615,-0.05523426795737259
Chiffon,Chocolate Outer,Plum,Egg Nog,Black,Fickelgruber,12/2020,2854.854368932039,0.0362790015841087
Chiffon,Chocolate Outer,Plum,Egg Nog,Opal,Perk-a-Cola,12/2020,1180.5379746835442,0.04893256323310448
Chiffon,Chocolate Outer,Toasted Coconut,Egg Nog,Black,Perk-a-Cola,12/2020,157.46855345911948,0.015231449707233325
Chiffon,Chocolate Outer,Toasted Coconut,Egg Nog,White,Fickelgruber,12/2020,30698.857142857138,0.0758613983690641
Chiffon,Chocolate Outer,Watermelon,Egg Nog,Opal,Perk-a-Cola,12/2020,2355.267295597484,0.232380375487683
Chiffon,Chocolate Outer,Watermelon,Egg Nog,White,Slugworth,12/2020,114208.8534107402,0.0391738217646862
Chiffon,Chocolate Outer,Wintergreen,Egg Nog,White,Zebrabar,12/2020,16569.26100628931,0.1688456617628594
Pound,Candy Outer,Vanilla,Tangerine,Black,Zebrabar,12/2020,712.4603174603176,0.3124378838940798
Pound,Candy Outer,Vanilla,Tangerine,Opal,Fickelgruber,12/2020,2499.2017416545723,0.5846016399357993
Pound,Candy Outer,Vanilla,Tangerine,White,Fickelgruber,12/2020,5712.3367198838905,0.35063062648846227
Pound,Chocolate Outer,Bavarian Cream,Apple,Tiffany,Dandy's Candies,12/2020,4463.780120481927,0.2929080782953363
Pound,Chocolate Outer,Bavarian Cream,Black Currant,Tiffany,Dandy's Candies,12/2020,14.663461538461537,0.33224334916465154
Pound,Chocolate Outer,Bavarian Cream,Kiwi,Tiffany,Perk-a-Cola,12/2020,2540.0,-0.08017125079032614
Pound,Chocolate Outer,Bavarian Cream,Lemon,Tiffany,Zebrabar,12/2020,4528.380503144654,0.1213991985675014
Pound,Chocolate Outer,Bavarian Cream,Tangerine,Tiffany,Fickelgruber,12/2020,220.55016181229772,0.2594056567894807
Pound,Chocolate Outer,Black Licorice,Egg Nog,Opal,Perk-a-Cola,12/2020,3786.966463414634,0.3248066682842117
Pound,Chocolate Outer,Black Licorice,Egg Nog,White,Slugworth,12/2020,1529.7752808988766,0.45404359382606574
