Base Cake,Truffle Type,Primary Flavor,Secondary Flavor,Color Group,Width,Height,Net Sales Quantity in KG,EBITDA,Product
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,1260,45,3474.0,536.59,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-1260-45
Butter,Chocolate Outer,Plum,Black Cherry,Opal,475,75,1106.9,534.53,Butter-Chocolate Outer-Plum-Black Cherry-Opal-475-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,854,50,9550.3,528.83,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-854-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,349,50,2381.1,528.4,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-349-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,580,45,-514.831,521.7,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-580-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,230,75,1406.4,516.09,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-230-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,250,75,1062.0,512.82,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-250-75
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,853,40,5892.5,512.66,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-853-40
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,667,50,1665.5,510.19,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-667-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,550,45,6029.5,506.02,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-550-45
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,595,40,5033.5,494.94,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-595-40
Butter,Candy Outer,Ginger Lime,Tutti Frutti,Amethyst,570,60,8650.5,493.07,Butter-Candy Outer-Ginger Lime-Tutti Frutti-Amethyst-570-60
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,375,40,1445.1,487.3,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-375-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,333,50,2128.0,471.24,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-333-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,1250,50,943.6,456.76,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-1250-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,365,75,1236.0,449.71,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-365-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,330,70,2128.4,434.15,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-330-70
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,910,50,31567.1,433.44,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-910-50
Butter,Candy Outer,Spice,Whipped Cream,White,655,45,1532.4,427.76,Butter-Candy Outer-Spice-Whipped Cream-White-655-45
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,575,40,882.0,427.07,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-575-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,643,50,1744.1,420.27,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-643-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,263,45,2506.2,415.5,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-263-45
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,295,40,1431.6,406.7,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-295-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,1100,50,418.0,406.2,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-1100-50
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,200,50,284.5,403.39,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-200-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,112,75,1580.9,400.8,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-112-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,500,45,978.5,394.71,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-500-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,405,50,1290.5,383.01,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-405-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,1025,50,1944.5,380.82,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-1025-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,770,50,7737.0,379.66,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-770-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,420,45,963.4,379.06,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-420-45
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,643,45,2703.6,372.22,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-643-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,230,75,538.7,371.17,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-230-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,762,45,1393.0,369.89,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-762-45
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,1400,40,7918.4,362.9,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-1400-40
Butter,Chocolate Outer,Plum,Black Cherry,White,467,75,910.8,356.33,Butter-Chocolate Outer-Plum-Black Cherry-White-467-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,900,47,3882.2,355.06,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-900-47
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,831,50,2158.9,351.94,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-831-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,1200,45,8030.7,351.82,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-1200-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,359,40,1703.5,346.58,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-359-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,600,50,1243.2,340.97,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-600-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,870,50,5597.6,339.3,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-870-50
Butter,Chocolate Outer,Plum,Black Cherry,White,108,75,5322.5,333.43,Butter-Chocolate Outer-Plum-Black Cherry-White-108-75
Butter,Candy Outer,Ginger Lime,Tutti Frutti,Amethyst,450,65,5558.9,333.42,Butter-Candy Outer-Ginger Lime-Tutti Frutti-Amethyst-450-65
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,1020,40,1239.9,326.67,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-1020-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,626,50,2844.7,316.28,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-626-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,343,75,11575.9,312.75,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-343-75
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,570,45,1192.2,302.77,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-570-45
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,624,40,3333.4,301.03,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-624-40
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,689,50,5556.9,297.61,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-689-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,575,50,3089.6,294.39,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-575-50
Butter,Chocolate Outer,Plum,Mango,Black,325,75,2016.7,294.11,Butter-Chocolate Outer-Plum-Mango-Black-325-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,736,50,566.4,294.02,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-736-50
Butter,Chocolate Outer,Plum,Black Cherry,White,400,75,1089.0,290.48,Butter-Chocolate Outer-Plum-Black Cherry-White-400-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,950,40,932.4,290.11,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-950-40
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,423,45,2561.5,285.12,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-423-45
Butter,Chocolate Outer,Plum,Black Cherry,White,225,75,6235.0,281.46,Butter-Chocolate Outer-Plum-Black Cherry-White-225-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,577,40,1468.5,274.66,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-577-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,385,60,29544.7,272.0,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-385-60
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,808,100,1592.5,267.22,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-808-100
Butter,Chocolate Outer,Plum,Black Cherry,White,370,75,1083.1,266.57,Butter-Chocolate Outer-Plum-Black Cherry-White-370-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,110,75,2982.6,264.29,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-110-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,108,75,1271.1,262.33,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-108-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,520,45,714.4,260.25,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-520-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,564,45,7813.0,257.73,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-564-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,610,50,769.8,257.12,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-610-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,833,45,5455.0,255.94,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-833-45
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,497,50,1923.0,254.58,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-497-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,587,47,8296.0,253.07,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-587-47
Butter,Candy Outer,Spice,Passion Fruit,Amethyst,1015,75,397.0,251.17,Butter-Candy Outer-Spice-Passion Fruit-Amethyst-1015-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,495,50,1249.4,248.11,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-495-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,770,45,271.4,246.22,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-770-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,613,45,2380.6,245.57,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-613-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,590,50,4349.6,240.87,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-590-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,550,50,2122.0,234.53,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-550-50
Butter,Chocolate Outer,Plum,Black Cherry,Opal,230,75,1059.2,232.95,Butter-Chocolate Outer-Plum-Black Cherry-Opal-230-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,212,45,903.3,231.0,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-212-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,574,45,522.7,230.17,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-574-45
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,1120,50,298.3,229.98,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-1120-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,118,75,509.4,224.24,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-118-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,550,50,628.6,223.02,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-550-50
Butter,Chocolate Outer,Plum,Black Cherry,Opal,825,75,843.1,221.98,Butter-Chocolate Outer-Plum-Black Cherry-Opal-825-75
Butter,Chocolate Outer,Plum,Black Cherry,Opal,324,75,1007.1,220.98,Butter-Chocolate Outer-Plum-Black Cherry-Opal-324-75
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,250,40,3353.0,220.19,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-250-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,470,50,2819.5,218.57,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-470-50
Butter,Chocolate Outer,Plum,Black Cherry,White,110,75,6378.0,218.55,Butter-Chocolate Outer-Plum-Black Cherry-White-110-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,960,45,878.1,211.27,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-960-45
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,971,50,10365.1,211.15,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-971-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,839,50,6063.0,208.21,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-839-50
Butter,Chocolate Outer,Plum,Mango,Black,112,75,1032.0,207.34,Butter-Chocolate Outer-Plum-Mango-Black-112-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,251,40,5434.5,205.9,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-251-40
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,365,75,480.1,202.68,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-365-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,200,50,1102.9,201.55,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-200-50
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,1030,75,1163.8,200.76,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-1030-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,850,50,1072.3,198.35,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-850-50
Butter,Candy Outer,Ginger Lime,Rum,Burgundy,643,50,1001.2,197.84,Butter-Candy Outer-Ginger Lime-Rum-Burgundy-643-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,500,75,17038.0,194.02,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-500-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,435,75,1376.6,192.54,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-435-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,166,50,1143.1,191.4,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-166-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,241,50,1229.8,189.9,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-241-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,620,70,337.7,185.65,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-620-70
Butter,Chocolate Outer,Plum,Black Cherry,White,120,75,896.8,183.35,Butter-Chocolate Outer-Plum-Black Cherry-White-120-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,493,45,1377.7,176.48,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-493-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Black,238,75,977.0,176.07,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Black-238-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,645,50,6378.4,175.84,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-645-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,333,75,5319.3,175.11,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-333-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,850,75,8439.1,164.93,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-850-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,622,45,635.9,160.95,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-622-45
Butter,Candy Outer,Spice,Whipped Cream,Amethyst,500,45,58.6,160.0,Butter-Candy Outer-Spice-Whipped Cream-Amethyst-500-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,285,65,1308.3,157.05,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-285-65
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,617,45,2171.0,149.21,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-617-45
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,256,50,1750.0,146.4,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-256-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,588,45,4097.5,146.06,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-588-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,490,50,497.2,144.45,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-490-50
Butter,Chocolate Outer,Plum,Mango,Black,250,75,515.0,141.76,Butter-Chocolate Outer-Plum-Mango-Black-250-75
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,620,45,653.4,139.6,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-620-45
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,620,70,878.9,139.02,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-620-70
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,1020,50,790.7,133.83,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-1020-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,661,45,1497.0,129.31,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-661-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,477,45,1304.9,128.01,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-477-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,270,60,77.5,121.66,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-270-60
Butter,Chocolate Outer,Plum,Black Cherry,White,450,70,1293.2,119.71,Butter-Chocolate Outer-Plum-Black Cherry-White-450-70
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,457,45,531.2,113.88,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-457-45
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,242,50,1072.0,109.9,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-242-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,120,75,520.2,109.08,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-120-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,1160,45,2009.5,100.06,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-1160-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Burgundy,523,75,420.0,99.31,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Burgundy-523-75
Butter,Chocolate Outer,Plum,Mango,Black,120,75,517.7,98.51,Butter-Chocolate Outer-Plum-Mango-Black-120-75
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,366,50,947.5,90.7,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-366-50
Butter,Chocolate Outer,Plum,Black Cherry,White,825,75,379.3,89.5,Butter-Chocolate Outer-Plum-Black Cherry-White-825-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,333,50,1800.5,85.4,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-333-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,356,50,938.5,81.04,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-356-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,650,75,14450.4,79.24,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-650-75
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,236,70,521.9,76.56,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-236-70
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,575,45,3135.7,76.48,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-575-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,685,75,1388.6,74.38,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-685-75
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,270,45,3225.0,73.53,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-270-45
Butter,Chocolate Outer,Plum,Black Cherry,White,132,75,929.9,68.42,Butter-Chocolate Outer-Plum-Black Cherry-White-132-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,400,75,996.5,67.88,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-400-75
Butter,Chocolate Outer,Plum,Black Cherry,Opal,120,75,1745.7,67.32,Butter-Chocolate Outer-Plum-Black Cherry-Opal-120-75
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,800,45,1116.0,66.1,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-800-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,565,45,642.6,64.57,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-565-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,450,60,70.0,63.42,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-450-60
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,340,75,990.8,60.72,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-340-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,225,75,686.9,60.25,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-225-75
Butter,Chocolate Outer,Plum,Mango,Black,108,75,1545.6,55.1,Butter-Chocolate Outer-Plum-Mango-Black-108-75
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,405,50,2595.2,51.84,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-405-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,642,50,1468.8,51.38,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-642-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,270,45,2916.4,50.4,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-270-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,965,50,378.1,44.55,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-965-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,965,50,371.6,43.72,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-965-50
Butter,Chocolate Outer,Plum,Black Cherry,Opal,238,75,1050.5,42.82,Butter-Chocolate Outer-Plum-Black Cherry-Opal-238-75
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,570,50,236.7,42.53,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-570-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,138,50,1459.1,42.08,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-138-50
Butter,Candy Outer,Ginger Lime,Rum,Amethyst,560,45,387.3,41.06,Butter-Candy Outer-Ginger Lime-Rum-Amethyst-560-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,1310,45,3624.1,39.53,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-1310-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,382,75,1350.9,38.74,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-382-75
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,112,75,509.5,37.81,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-112-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,330,50,2770.8,35.17,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-330-50
Butter,Chocolate Outer,Plum,Black Cherry,White,170,75,227.0,32.32,Butter-Chocolate Outer-Plum-Black Cherry-White-170-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,170,75,517.1,32.12,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-170-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,132,75,257.5,31.23,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-132-75
Butter,Chocolate Outer,Plum,Black Cherry,White,156,75,232.7,28.4,Butter-Chocolate Outer-Plum-Black Cherry-White-156-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,110,75,423.0,26.94,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-110-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,965,45,339.6,25.23,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-965-45
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,965,45,333.1,24.97,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-965-45
Butter,Chocolate Outer,Plum,Black Cherry,White,116,75,214.2,19.13,Butter-Chocolate Outer-Plum-Black Cherry-White-116-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,450,40,1275.8,18.5,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-450-40
Butter,Chocolate Outer,Plum,Mango,Black,116,75,528.2,18.49,Butter-Chocolate Outer-Plum-Mango-Black-116-75
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,881,40,8985.4,16.11,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-881-40
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,151,50,5830.9,15.81,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-151-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,326,100,635.4,10.05,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-326-100
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,195,75,254.0,8.0,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-195-75
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,579,40,6543.4,6.63,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-579-40
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,755,50,980.5,4.63,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-755-50
Butter,Candy Outer,Ginger Lime,Banana,Burgundy,563,50,21754.1,1.68,Butter-Candy Outer-Ginger Lime-Banana-Burgundy-563-50
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,815,50,723.4,1.2,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-815-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,138,75,269.0,-0.94,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-138-75
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,275,40,169.7,-2.27,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-275-40
Butter,Candy Outer,Spice,Whipped Cream,White,1025,40,511.9,-2.77,Butter-Candy Outer-Spice-Whipped Cream-White-1025-40
